Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err
148,Niko Gießelmann,GER,DF,Union Berlin,30,1991,14.5,21,11,9,9,3,13,31,41.9,18,17,5,12,9,30,28,0
149,Rafał Gikiewicz,POL,GK,Augsburg,34,1987,23.0,2,2,2,0,0,2,3,66.7,1,0,0,0,0,2,15,5
150,Matthias Ginter,GER,DF,Freiburg,28,1994,34.0,43,20,29,12,2,26,40,65.0,14,40,24,16,35,78,153,3
151,Serge Gnabry,GER,FW|MF,Bayern Munich,27,1995,21.6,35,23,11,14,10,17,43,39.5,26,24,1,23,11,46,5,1
152,Jacek Góralski,POL,MF,Bochum,29,1992,1.6,6,3,3,3,0,4,6,66.7,2,4,0,4,3,9,5,0
153,Leon Goretzka,GER,MF,Bayern Munich,27,1995,19.2,43,24,21,16,6,27,48,56.3,21,40,3,37,30,73,32,0
154,Mario Götze,GER,MF,Eint Frankfurt,30,1992,30.4,42,25,13,22,7,14,47,29.8,33,25,0,25,13,55,12,0
155,Jeffrey Gouweleeuw,NED,DF,Augsburg,31,1991,31.1,42,27,19,17,6,24,49,49.0,25,41,23,18,50,92,141,2
156,Ryan Gravenberch,NED,MF,Bayern Munich,20,2002,6.4,17,8,4,10,3,7,13,53.8,6,9,1,8,9,26,10,0
157,Michael Gregoritsch,AUT,FW,Freiburg,28,1994,23.9,19,12,6,9,4,3,21,14.3,18,23,4,19,5,24,10,0
158,Leo Greiml,AUT,DF,Schalke 04,21,2001,4.0,10,5,4,5,1,5,12,41.7,7,7,3,4,3,13,16,0
159,Vincenzo Grifo,ITA,MF|FW,Freiburg,29,1993,26.8,29,16,6,15,8,13,31,41.9,18,18,1,17,19,48,19,0
160,Lennart Grill,GER,GK,Union Berlin,23,1999,5.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1
161,Christian Groß,GER,MF,Werder Bremen,33,1989,21.0,56,25,20,34,2,29,60,48.3,31,20,5,15,23,79,38,1
162,Brajan Gruda,GER,MF,Mainz 05,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
163,Ilia Gruev,BUL,MF,Werder Bremen,22,2000,17.6,44,27,16,25,3,18,31,58.1,13,23,6,17,22,66,21,1
164,Carlos Gruezo,ECU,MF,Augsburg,27,1995,10.7,21,12,12,9,0,9,16,56.3,7,13,4,9,10,31,15,0
165,Raphaël Guerreiro,POR,DF|MF,Dortmund,28,1993,25.4,36,20,13,15,8,21,34,61.8,13,21,2,19,36,72,23,0
166,Josuha Guilavogui,FRA,DF|MF,Wolfsburg,31,1990,13.1,18,11,7,10,1,6,17,35.3,11,19,13,6,23,41,52,0
167,Serhou Guirassy,GUI,FW,Stuttgart,26,1996,18.3,4,1,2,2,0,1,2,50.0,1,7,2,5,0,4,14,0
168,Péter Gulácsi,HUN,GK,RB Leipzig,32,1990,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
169,Manuel Gulde,GER,DF,Freiburg,31,1991,7.1,14,8,10,4,0,2,4,50.0,2,5,1,4,19,33,25,0
170,Robert Gumny,POL,DF,Augsburg,24,1998,22.4,34,24,13,15,6,11,27,40.7,16,21,7,14,26,60,62,1
171,Christian Günter,GER,DF|MF,Freiburg,29,1993,30.5,29,21,18,9,2,13,43,30.2,30,22,4,18,16,45,41,0
172,Joško Gvardiol,CRO,DF,RB Leipzig,20,2002,24.1,23,17,15,8,0,9,22,40.9,13,34,17,17,34,57,76,1
173,Janik Haberer,GER,MF,Union Berlin,28,1994,24.3,29,17,8,18,3,17,48,35.4,31,35,2,33,14,43,25,0
174,Alexander Hack,GER,DF,Mainz 05,28,1993,12.6,30,18,21,9,0,19,33,57.6,14,18,5,13,24,54,45,1
175,André Hahn,GER,FW|MF,Augsburg,31,1990,4.3,9,5,4,4,1,8,12,66.7,4,9,2,7,4,13,14,0
176,Amadou Haidara,MLI,MF,RB Leipzig,24,1998,15.9,25,11,15,10,0,13,34,38.2,21,26,6,20,26,51,20,0
177,Sébastien Haller,CIV,FW,Dortmund,28,1994,13.6,5,4,2,1,2,0,4,0.0,4,8,0,8,1,6,10,0
178,Marcel Halstenberg,GER,DF,RB Leipzig,30,1991,17.3,40,21,20,15,5,23,41,56.1,18,22,1,21,21,61,29,0
179,Andreas Hanche-Olsen,NOR,DF,Mainz 05,25,1997,16.6,35,23,24,7,4,22,39,56.4,17,16,8,8,33,68,77,2
180,Genki Haraguchi,JPN,MF,Stuttgart,31,1991,8.3,16,7,7,7,2,4,16,25.0,12,13,2,11,8,24,6,0
181,Genki Haraguchi,JPN,MF,Union Berlin,31,1991,5.5,12,8,1,10,1,3,9,33.3,6,7,1,6,3,15,9,0
182,Makoto Hasebe,JPN,DF,Eint Frankfurt,38,1984,14.5,18,12,16,2,0,7,22,31.8,15,22,9,13,17,35,45,0
183,Thorgan Hazard,BEL,FW|DF,Dortmund,29,1993,5.2,17,6,5,11,1,12,17,70.6,5,6,0,6,5,22,5,0
184,Jonas Hector,GER,DF,Köln,32,1990,31.4,112,66,59,43,10,66,113,58.4,47,61,9,52,39,151,74,1
185,Dominique Heintz,GER,DF,Bochum,28,1993,8.8,13,9,5,7,1,6,17,35.3,11,11,7,4,12,25,34,0
186,Benjamin Henrichs,GER,DF|MF,RB Leipzig,25,1997,24.3,73,46,41,29,3,43,66,65.2,23,48,4,44,35,108,46,0
187,Lucas Hernández,FRA,DF,Bayern Munich,26,1996,5.3,6,4,3,3,0,5,6,83.3,1,2,1,1,5,11,7,0
188,Patrick Herrmann,GER,FW|MF,M'Gladbach,31,1991,1.8,6,2,4,1,1,2,4,50.0,2,2,0,2,2,8,1,0
189,Piero Hincapié,ECU,DF,Leverkusen,20,2002,27.3,51,34,28,20,3,25,38,65.8,13,41,20,21,31,82,83,1
190,Adam Hložek,CZE,FW|MF,Leverkusen,20,2002,14.3,9,4,4,3,2,3,9,33.3,6,9,2,7,6,15,9,0
191,Nicolas Höfler,GER,MF,Freiburg,32,1990,31.3,66,35,28,35,3,27,61,44.3,34,40,13,27,58,124,49,0
192,Jonas Hofmann,GER,FW|MF,M'Gladbach,30,1992,29.8,31,16,17,8,6,15,52,28.8,37,36,2,34,16,47,21,0
193,Philipp Hofmann,GER,FW,Bochum,29,1993,29.2,18,11,0,13,5,5,12,41.7,7,20,8,12,6,24,48,0
194,Lucas Höler,GER,FW|MF,Freiburg,28,1994,16.7,19,14,5,7,7,6,22,27.3,16,22,5,17,10,29,17,0
195,Gerrit Holtmann,PHI,FW|MF,Bochum,27,1995,10.5,14,7,6,7,1,12,21,57.1,9,15,1,14,2,16,4,0
196,Jannes Horn,GER,DF|FW,Bochum,25,1997,0.7,2,1,1,1,0,1,1,100.0,0,1,0,1,3,5,2,0
197,Lukáš Hrádecký,FIN,GK,Leverkusen,32,1989,33.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,3
198,Timo Hübers,GER,DF,Köln,26,1996,28.4,43,28,35,8,0,24,52,46.2,28,27,13,14,58,101,153,0
199,Callum Hudson-Odoi,ENG,FW|MF,Leverkusen,21,2000,6.7,5,3,4,0,1,1,1,100.0,0,0,0,0,2,7,4,0
200,Mats Hummels,GER,DF,Dortmund,33,1988,22.4,62,34,38,22,2,32,55,58.2,23,30,16,14,33,95,100,1
201,Denis Huseinbasic,GER,MF|FW,Köln,21,2001,8.8,23,9,8,11,4,10,25,40.0,15,16,2,14,4,27,5,0
202,Iago,BRA,DF|MF,Augsburg,25,1997,17.8,34,16,20,10,4,11,29,37.9,18,18,5,13,17,51,53,0
203,Arijon Ibrahimović,GER,MF,Bayern Munich,16,2005,0.2,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
204,Marcus Ingvartsen,DEN,FW|MF,Mainz 05,26,1996,14.6,4,1,0,2,2,1,10,10.0,9,9,1,8,4,8,10,0
205,Ko Itakura,JPN,DF,M'Gladbach,25,1997,22.0,29,17,18,7,4,16,30,53.3,14,41,25,16,27,56,95,0
206,Hiroki Ito,JPN,DF,Stuttgart,23,1999,28.5,40,29,24,14,2,18,35,51.4,17,38,17,21,40,80,94,0
207,Andreas Ivan,ROU,MF,Schalke 04,27,1995,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
208,Lee Jae-sung,KOR,MF,Mainz 05,29,1992,21.0,38,17,9,21,8,16,36,44.4,20,29,5,24,17,55,21,0
209,Paul Jaeckel,GER,DF,Union Berlin,24,1998,13.3,24,18,11,11,2,17,35,48.6,18,11,5,6,19,43,44,1
210,Kristijan Jakić,CRO,DF|MF,Eint Frankfurt,25,1997,16.2,33,21,19,12,2,22,41,53.7,19,32,10,22,14,47,49,1
211,Saidy Janko,GAM,DF,Bochum,26,1995,12.6,23,15,13,8,2,12,20,60.0,8,24,10,14,11,34,33,1
212,Tony Jantschke,GER,DF|MF,M'Gladbach,32,1990,1.1,2,1,1,1,0,1,1,100.0,0,5,3,2,0,2,5,0
213,Fredrik Jensen,FIN,FW|MF,Augsburg,24,1997,10.3,15,10,8,3,4,5,10,50.0,5,12,5,7,4,19,12,0
214,Moritz Jenz,GER,DF,Schalke 04,23,1999,10.5,14,11,8,5,1,5,8,62.5,3,16,10,6,8,22,53,1
215,Stevan Jovetić,MNE,FW|MF,Hertha BSC,32,1989,9.9,3,2,2,1,0,1,11,9.1,10,2,1,1,2,5,10,0
216,Anthony Jung,GER,DF|FW,Werder Bremen,30,1991,29.1,46,27,19,20,7,31,58,53.4,27,30,6,24,22,68,63,0
217,Josip Juranović,CRO,DF,Union Berlin,26,1995,10.4,9,7,5,2,2,7,18,38.9,11,9,3,6,6,15,22,1
218,Ozan Kabak,TUR,DF,Hoffenheim,22,2000,26.5,51,34,27,21,3,17,30,56.7,13,35,23,12,45,96,83,0
219,Pavel Kadeřábek,CZE,DF,Hoffenheim,30,1992,18.5,26,20,10,9,7,15,23,65.2,8,12,2,10,14,40,37,1
220,Florian Kainz,AUT,MF|FW,Köln,29,1992,26.0,21,10,7,12,2,8,26,30.8,18,27,6,21,32,53,30,1
221,Sasa Kalajdzic,AUT,FW,Stuttgart,25,1997,2.6,3,2,0,1,2,1,3,33.3,2,1,0,1,0,3,0,0
222,Daichi Kamada,JPN,MF,Eint Frankfurt,25,1996,25.2,51,31,10,37,4,31,57,54.4,26,31,2,29,16,67,17,1
223,Jakub Kamiński,POL,FW|DF,Wolfsburg,20,2002,22.9,36,25,15,13,8,20,40,50.0,20,37,2,35,8,44,15,0
224,Marcin Kamiński,POL,DF,Schalke 04,30,1992,7.0,6,4,4,0,2,2,4,50.0,2,8,7,1,9,15,28,0
225,Kevin Kampl,SVN,MF,RB Leipzig,31,1990,15.2,21,11,6,14,1,6,27,22.2,21,26,9,17,22,43,11,0
226,Wilfried Kanga,CIV,FW,Hertha BSC,24,1998,15.7,5,4,2,1,2,2,4,50.0,2,14,3,11,2,7,13,0
227,Kenan Karaman,TUR,FW,Schalke 04,28,1994,10.8,11,8,3,5,3,3,12,25.0,9,9,1,8,3,14,9,0
228,Atakan Karazor,GER,MF,Stuttgart,25,1996,21.8,49,30,18,25,6,24,47,51.1,23,39,11,28,31,80,44,0
229,Thomas Kastanaras,GRE,FW|DF,Stuttgart,19,2003,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
230,Silas Katompa,COD,FW|MF,Stuttgart,23,1998,22.1,25,17,5,14,6,6,20,30.0,14,17,2,15,8,33,1,0
231,Yannik Keitel,GER,MF,Freiburg,22,2000,7.6,11,7,4,6,1,3,5,60.0,2,6,3,3,13,24,8,0
232,Marc-Oliver Kempf,GER,DF,Hertha BSC,27,1995,30.1,44,27,29,14,1,16,22,72.7,6,42,32,10,51,95,143,0
233,Jonjoe Kenny,ENG,DF,Hertha BSC,25,1997,24.9,46,34,27,16,3,24,42,57.1,18,38,9,29,46,92,74,0
234,Rani Khedira,GER,MF,Union Berlin,28,1994,32.0,60,33,21,32,7,25,50,50.0,25,33,10,23,40,100,33,0
235,Luca Kilian,GER,DF,Köln,22,1999,12.5,22,16,14,7,1,12,21,57.1,9,16,8,8,11,33,48,0
236,Joshua Kimmich,GER,MF,Bayern Munich,27,1995,31.2,78,49,24,46,8,38,72,52.8,34,36,7,29,41,119,39,2
237,Pascal Klemens,GER,DF,Hertha BSC,17,2005,1.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,3,0
238,Lukas Klostermann,GER,DF,RB Leipzig,26,1996,10.1,16,8,7,9,0,8,15,53.3,7,6,3,3,13,29,31,0
239,Ansgar Knauff,GER,DF,Eint Frankfurt,20,2002,14.3,36,25,22,11,3,15,34,44.1,19,19,1,18,15,51,26,0
240,Robin Knoche,GER,DF,Union Berlin,30,1992,31.9,45,29,29,12,4,24,47,51.1,23,35,18,17,38,83,140,0
241,Gregor Kobel,SUI,GK,Dortmund,24,1997,27.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,7,2
242,Dominik Kohr,GER,MF,Mainz 05,28,1994,25.5,59,33,23,31,5,29,61,47.5,32,46,9,37,34,93,26,1
243,Randal Kolo Muani,FRA,FW,Eint Frankfurt,23,1998,29.2,14,10,3,3,8,1,9,11.1,8,19,2,17,3,17,13,0
244,Timothée Kolodziejczak,FRA,DF,Schalke 04,30,1991,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
245,Kouadio Koné,FRA,MF,M'Gladbach,21,2001,29.0,74,39,37,33,4,24,47,51.1,23,44,12,32,32,106,21,0
246,Odilon Kossonou,CIV,DF,Leverkusen,21,2001,16.9,21,14,12,7,2,8,16,50.0,8,26,11,15,24,45,58,1
247,Filip Kostić,SRB,DF|MF,Eint Frankfurt,29,1992,0.8,2,0,1,1,0,0,0,,0,0,0,0,1,3,0,0
248,Tomáš Koubek,CZE,GK,Augsburg,29,1992,11.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0
249,Soichiro Kozuki,JPN,FW|MF,Schalke 04,21,2000,4.2,6,4,3,3,0,4,6,66.7,2,5,0,5,3,9,3,0
250,Alex Král,CZE,MF,Schalke 04,24,1998,26.2,34,24,10,22,2,17,37,45.9,20,31,6,25,17,51,53,0
251,Andrej Kramarić,CRO,MF|FW,Hoffenheim,31,1991,26.5,5,2,2,1,2,1,11,9.1,10,14,2,12,6,11,13,0
252,Christoph Kramer,GER,MF,M'Gladbach,31,1991,24.7,44,33,24,15,5,22,55,40.0,33,34,2,32,17,61,40,0
253,Tom Krauß,GER,MF,Schalke 04,21,2001,27.9,112,68,39,62,11,51,100,51.0,49,39,6,33,36,148,35,0
254,Max Kruse,GER,MF|FW,Wolfsburg,34,1988,3.0,1,1,0,1,0,0,1,0.0,1,2,1,1,0,1,1,0
255,Lukas Kübler,GER,DF,Freiburg,29,1992,18.2,37,25,24,9,4,18,30,60.0,12,25,11,14,29,66,50,0
256,Pierre Kunde,CMR,MF|FW,Bochum,27,1995,4.2,12,6,3,8,1,6,14,42.9,8,7,1,6,7,19,9,0
257,Alou Kuol,AUS,FW,Stuttgart,21,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
258,Daniel Kyereh,GHA,MF|FW,Freiburg,26,1996,6.2,6,4,2,4,0,3,6,50.0,3,4,0,4,2,8,6,0
259,Maxence Lacroix,FRA,DF,Wolfsburg,22,2000,18.1,22,13,15,7,0,8,16,50.0,8,22,11,11,26,48,85,0
260,Aïssa Laïdouni,TUN,MF,Union Berlin,25,1996,9.7,14,7,6,8,0,5,17,29.4,12,22,4,18,9,23,3,0
261,Konrad Laimer,AUT,MF,RB Leipzig,25,1997,16.3,60,31,23,30,7,30,54,55.6,24,31,4,27,18,78,8,0
262,Stefan Lainer,AUT,DF,M'Gladbach,29,1992,9.1,16,8,10,5,1,10,23,43.5,13,8,1,7,14,30,34,1
263,Vassilis Lambropoulos,GRE,DF,Bochum,32,1990,7.0,10,8,7,3,0,6,9,66.7,3,5,3,2,13,23,41,0
264,Jordan Larsson,SWE,FW|MF,Schalke 04,25,1997,5.1,8,5,1,7,0,2,9,22.2,7,9,0,9,4,12,3,0
265,Danny Latza,GER,MF,Schalke 04,32,1989,9.5,17,13,8,8,1,5,17,29.4,12,16,1,15,5,22,15,0
266,Diogo Leite,POR,DF,Union Berlin,23,1999,25.0,35,20,21,14,0,21,34,61.8,13,23,14,9,26,61,99,1
267,Maxim Leitsch,GER,DF,Mainz 05,24,1998,7.4,9,7,6,3,0,4,5,80.0,1,7,4,3,18,27,26,1
268,Tim Lemperle,GER,FW|MF,Köln,20,2002,1.5,6,4,3,1,2,3,5,60.0,2,5,0,5,1,7,4,0
269,Christopher Lenz,GER,DF,Eint Frankfurt,27,1994,14.3,29,21,17,7,5,16,37,43.2,21,16,3,13,21,50,34,0
270,Jamie Leweling,GER,FW|MF,Union Berlin,21,2001,2.9,5,3,2,2,1,3,5,60.0,2,3,0,3,1,6,0,0
271,Philipp Lienhart,AUT,DF,Freiburg,26,1996,27.8,29,18,19,10,0,13,27,48.1,14,29,15,14,35,64,97,0
272,Matthijs de Ligt,NED,DF,Bayern Munich,22,1999,26.7,32,23,15,16,1,15,24,62.5,9,31,20,11,23,55,85,0
273,Dimitris Limnios,GRE,FW,Köln,24,1998,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
274,Jesper Lindstrøm,DEN,MF|FW,Eint Frankfurt,22,2000,18.7,26,11,15,7,4,7,22,31.8,15,25,3,22,9,35,9,0
275,Dejan Ljubicic,AUT,MF|FW,Köln,24,1997,19.0,25,14,7,14,4,13,40,32.5,27,20,1,19,8,33,8,1
276,Anthony Losilla,FRA,MF,Bochum,36,1986,30.2,76,49,32,34,10,38,77,49.4,39,39,12,27,37,113,67,0
277,Dodi Lukebakio,BEL,FW|MF,Hertha BSC,24,1997,26.6,18,11,7,8,3,6,27,22.2,21,23,5,18,13,31,17,0
278,Andrey Lunyov,RUS,GK,Leverkusen,30,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
279,Arne Maier,GER,MF,Augsburg,23,1999,21.8,31,22,17,11,3,10,18,55.6,8,21,0,21,15,46,22,0
280,Linton Maina,GER,FW|MF,Köln,23,1999,24.9,18,12,5,11,2,7,30,23.3,23,19,0,19,5,23,9,0
281,Donyell Malen,NED,FW,Dortmund,23,1999,19.0,13,5,3,4,6,5,12,41.7,7,14,1,13,4,17,11,0
282,Sadio Mané,SEN,FW|MF,Bayern Munich,30,1992,15.8,11,5,3,3,5,1,9,11.1,8,15,2,13,0,11,4,0
283,Myziane Maolida,COM,FW|MF,Hertha BSC,23,1999,1.1,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0
284,Omar Marmoush,EGY,FW,Wolfsburg,23,1999,16.4,16,10,8,2,6,4,16,25.0,12,21,1,20,7,23,4,0
285,Eric Martel,GER,MF,Köln,20,2002,22.4,66,41,29,30,7,30,60,50.0,30,29,9,20,33,99,49,0
286,Aarón Martín,ESP,DF,Mainz 05,25,1997,20.5,42,27,25,11,6,21,40,52.5,19,22,1,21,15,57,31,0
287,Erhan Mašović,SRB,DF|MF,Bochum,23,1998,24.2,50,31,28,21,1,30,51,58.8,21,30,14,16,27,77,79,0
288,Henning Matriciani,GER,DF,Schalke 04,22,2000,20.7,43,23,28,12,3,26,60,43.3,34,28,11,17,23,66,57,1
289,Konstantinos Mavropanos,GRE,DF,Stuttgart,24,1997,25.4,50,27,32,15,3,28,38,73.7,10,39,18,21,63,113,99,0
290,Philipp Max,GER,DF,Eint Frankfurt,28,1993,7.7,12,9,4,7,1,5,16,31.3,11,10,2,8,3,15,11,0
291,Eric Maxim Choupo-Moting,CMR,FW,Bayern Munich,33,1989,12.4,10,7,2,6,2,1,2,50.0,1,8,0,8,0,10,5,0
292,Keke Maximilian Topp,GER,FW,Schalke 04,18,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
293,Ibrahim Maza,GER,MF|FW,Hertha BSC,16,2005,0.8,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,1,0
294,Noussair Mazraoui,MAR,DF,Bayern Munich,24,1997,11.9,29,21,9,9,11,15,24,62.5,9,13,2,11,10,39,25,0
295,Noah Mbamba,BEL,MF,Leverkusen,17,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
296,Jean-Manuel Mbom,GER,MF,Werder Bremen,22,2000,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
297,Nathanael Mbuku,FRA,MF|FW,Augsburg,20,2002,0.4,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
298,Thomas Meunier,BEL,DF,Dortmund,30,1991,6.5,16,7,8,5,3,10,17,58.8,7,7,2,5,9,25,16,0
299,Alexander Meyer,GER,GK,Dortmund,31,1991,7.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
300,Sven Michel,GER,FW|MF,Union Berlin,32,1990,5.5,9,5,1,5,3,4,8,50.0,4,5,1,4,0,9,4,0
301,Enzo Millot,FRA,MF,Stuttgart,20,2002,9.9,23,16,9,10,4,12,19,63.2,7,20,3,17,12,35,7,0
302,Maximilian Mittelstädt,GER,DF|MF,Hertha BSC,25,1997,9.4,39,20,31,6,2,17,39,43.6,22,13,2,11,26,65,27,0
303,Anthony Modeste,FRA,FW,Dortmund,34,1988,9.0,4,4,2,0,2,2,5,40.0,3,7,0,7,2,6,22,0
304,Tobias Mohr,GER,DF|MF,Schalke 04,26,1995,9.3,8,5,3,5,0,2,7,28.6,5,14,5,9,8,16,19,0
305,Clinton Mola,ENG,DF,Stuttgart,21,2001,0.2,3,1,2,1,0,1,1,100.0,0,1,1,0,1,4,2,0
306,Florent Mollet,FRA,MF,Schalke 04,30,1991,4.6,4,1,0,4,0,2,7,28.6,5,7,1,6,1,5,1,0
307,Youssoufa Moukoko,GER,FW,Dortmund,17,2004,12.7,13,7,3,6,4,3,6,50.0,3,9,0,9,2,15,1,0
308,Florian Müller,GER,GK,Stuttgart,24,1997,19.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,4
309,Thomas Müller,GER,FW|MF,Bayern Munich,32,1989,18.5,21,12,5,9,7,6,16,37.5,10,19,3,16,4,25,16,0
310,Jamal Musiala,GER,MF|FW,Bayern Munich,19,2003,24.4,34,23,9,16,9,13,35,37.1,22,30,3,27,19,53,3,0
311,Marlon Mustapha,AUT,FW|MF,Mainz 05,21,2001,0.8,2,2,0,2,0,0,0,,0,4,0,4,0,2,0,0
312,Obite N'Dicka,CIV,DF,Eint Frankfurt,22,1999,29.9,25,18,10,11,4,18,32,56.3,14,47,19,28,31,56,150,0
313,Nathan N'Goumou,FRA,FW,M'Gladbach,22,2000,7.7,11,5,5,5,1,7,13,53.8,6,9,0,9,1,12,4,0
314,Stanley N'Soki,FRA,DF,Hoffenheim,23,1999,14.3,22,13,14,7,1,12,22,54.5,10,22,5,17,24,46,34,0
315,Nikolas Nartey,DEN,DF|MF,Stuttgart,22,2000,5.3,11,6,7,3,1,5,9,55.6,4,9,0,9,4,15,12,0
316,Luca Netz,GER,DF,M'Gladbach,19,2003,7.8,25,13,19,3,3,19,32,59.4,13,5,1,4,6,31,27,0
317,Manuel Neuer,GER,GK,Bayern Munich,36,1986,12.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1
318,Florian Neuhaus,GER,MF,M'Gladbach,25,1997,15.6,19,9,9,5,5,8,27,29.6,19,20,3,17,12,31,5,0
319,Jessic Ngankam,GER,FW|MF,Hertha BSC,22,2000,9.2,14,9,7,4,3,6,14,42.9,8,6,1,5,1,15,4,0
320,Florian Niederlechner,GER,FW|MF,Augsburg,31,1990,10.1,10,5,5,4,1,4,7,57.1,3,16,2,14,1,11,9,0
321,Florian Niederlechner,GER,FW,Hertha BSC,31,1990,8.7,9,7,2,4,3,2,8,25.0,6,7,0,7,3,12,10,0
322,Justin Njinmah,GER,FW,Dortmund,21,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
323,Christopher Nkunku,FRA,FW|MF,RB Leipzig,24,1997,21.1,6,4,2,1,3,1,6,16.7,5,8,3,5,8,14,11,0
324,Felix Nmecha,GER,MF,Wolfsburg,21,2000,20.4,41,24,11,23,7,16,34,47.1,18,26,10,16,25,66,31,0
325,Lukas Nmecha,GER,FW,Wolfsburg,23,1998,10.0,5,3,0,2,3,3,3,100.0,0,5,1,4,3,8,4,0
326,Hugo Novoa,ESP,DF|FW,RB Leipzig,19,2003,2.0,8,2,1,3,4,4,7,57.1,3,4,0,4,1,9,0,0
327,Ørjan Nyland,NOR,GK,RB Leipzig,31,1990,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
328,Tim Oermann,GER,DF,Bochum,18,2003,2.2,2,1,2,0,0,1,1,100.0,0,3,2,1,1,3,8,1
329,Finn Ole Becker,GER,MF,Hoffenheim,22,2000,5.7,10,2,4,6,0,4,7,57.1,3,4,0,4,5,15,8,0
330,Mathias Olesen,LUX,MF,Köln,21,2001,5.3,10,5,4,4,2,5,8,62.5,3,6,1,5,2,12,3,0
331,Dani Olmo,ESP,MF|FW,RB Leipzig,24,1998,14.2,15,9,1,10,4,6,14,42.9,8,15,0,15,6,21,6,0
332,Jan Olschowsky,GER,GK,M'Gladbach,20,2001,4.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
333,Jonas Omlin,SUI,GK,M'Gladbach,28,1994,14.3,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,9,1
334,Karim Onisiwo,AUT,FW|MF,Mainz 05,30,1992,28.2,19,12,3,10,6,4,21,19.0,17,19,0,19,2,21,7,0
335,Willi Orban,HUN,DF,RB Leipzig,29,1992,32.8,51,30,33,18,0,26,43,60.5,17,42,24,18,39,90,129,1
336,Ivan Ordets,UKR,DF,Bochum,30,1992,27.2,31,19,21,9,1,16,28,57.1,12,34,17,17,57,88,139,0
337,Jordi Osei-Tutu,ENG,DF|FW,Bochum,23,1998,8.3,23,18,13,5,5,12,23,52.2,11,12,5,7,10,33,8,0
338,Patrick Osterhage,GER,MF,Bochum,22,2000,11.4,20,17,8,10,2,11,16,68.8,5,17,6,11,12,32,25,0
339,Paulo Otávio,BRA,DF,Wolfsburg,27,1994,22.7,72,46,46,17,9,44,66,66.7,22,42,6,36,30,102,70,1
340,Thomas Ouwejan,NED,DF,Schalke 04,25,1996,10.0,20,8,13,5,2,6,10,60.0,4,17,4,13,13,33,27,0
341,Reece Oxford,ENG,DF,Augsburg,23,1998,1.0,1,1,1,0,0,0,0,,0,4,3,1,1,2,5,0
342,Salih Özcan,TUR,MF,Dortmund,24,1998,17.5,31,18,10,16,5,16,39,41.0,23,24,2,22,28,59,19,1
343,Levin Öztunalı,GER,MF,Union Berlin,26,1996,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
344,Exequiel Palacios,ARG,MF,Leverkusen,23,1998,18.4,59,36,20,33,6,29,48,60.4,19,29,2,27,33,92,28,0
345,Miloš Pantović,SRB,MF,Union Berlin,26,1996,2.3,4,2,4,0,0,3,5,60.0,2,3,0,3,0,4,5,0
346,Antonios Papadopoulos,GER,DF,Dortmund,22,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
347,Kevin Paredes,USA,FW|MF,Wolfsburg,19,2003,5.9,13,9,6,3,4,9,12,75.0,3,7,0,7,6,19,8,0
348,Marco Pašalić,CRO,MF,Dortmund,21,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
