Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
72,Theo Bongonda,COD,MF|FW,Cádiz,26,1995,21.5,2,0,0,15,37,6,68,6,20,0,0,0,96,14,13,51.9
73,Yassine Bounou,MAR,GK,Sevilla,31,1991,23.9,2,0,0,0,1,0,0,2,1,0,0,0,34,4,2,66.7
74,Lucas Boyé,ARG,FW,Elche,26,1996,27.4,7,1,0,61,45,14,15,15,16,0,0,0,104,49,57,46.2
75,Martin Braithwaite,DEN,FW|MF,Espanyol,31,1991,27.3,5,1,0,20,42,13,20,5,2,0,0,0,58,48,59,44.9
76,Juan Brandáriz,ESP,DF,Almería,23,1999,16.5,5,0,0,10,3,0,8,15,16,0,0,0,87,11,12,47.8
77,Darko Brašanac,SRB,MF,Osasuna,30,1992,11.6,5,0,0,16,14,3,7,12,20,0,1,0,50,15,15,50.0
78,Claudio Bravo,CHI,GK,Betis,39,1983,12.0,2,0,0,0,0,0,0,2,0,0,0,0,14,3,0,100.0
79,Ante Budimir,CRO,FW,Osasuna,31,1991,20.0,5,0,0,48,23,12,3,5,9,1,0,0,37,97,104,48.3
80,Santiago Bueno,URU,DF,Girona,23,1998,33.4,7,1,1,37,34,2,4,31,38,2,1,0,144,74,41,64.3
81,Sergio Busquets,ESP,MF,Barcelona,34,1988,26.0,8,1,1,31,40,0,7,27,26,0,0,0,187,53,59,47.3
82,Leandro Cabrera,URU,DF,Espanyol,31,1991,29.7,10,2,1,29,20,1,14,43,24,0,1,1,138,62,37,62.6
83,Cala,ESP,DF,Cádiz,32,1989,1.5,0,0,0,1,5,0,0,1,1,0,0,0,3,3,4,42.9
84,Fernando Calero,ESP,DF|MF,Espanyol,26,1995,17.9,6,0,0,22,9,1,4,13,29,0,0,0,86,35,29,54.7
85,Alexander Callens,PER,DF,Girona,30,1992,1.3,1,0,0,3,1,0,0,1,3,0,0,0,9,0,1,0.0
86,Eduardo Camavinga,FRA,MF|DF,Real Madrid,19,2002,22.3,6,0,0,39,69,3,6,17,48,0,0,0,136,22,11,66.7
87,Sergio Camello,ESP,FW,Rayo Vallecano,21,2001,26.7,1,0,0,12,19,11,4,2,10,0,0,0,63,27,49,35.5
88,Sergio Canales,ESP,FW|MF,Betis,31,1991,26.7,4,2,1,9,32,4,135,14,14,0,0,0,121,13,24,35.1
89,Ander Capa,ESP,DF,Athletic Club,30,1992,1.2,1,0,0,4,0,0,4,0,1,0,0,0,10,4,0,100.0
90,Étienne Capoue,FRA,MF,Villarreal,34,1988,21.7,4,0,0,18,41,0,9,19,12,0,0,0,113,25,19,56.8
91,Isaac Carcelen,ESP,DF,Cádiz,29,1993,24.4,4,3,0,16,27,2,73,19,51,0,1,0,135,21,32,39.6
92,Juan Carlos,ESP,GK,Girona,34,1988,10.0,0,0,0,0,0,0,0,1,0,0,0,0,16,1,0,100.0
93,José Carlos Lazo,ESP,MF|FW,Almería,26,1996,0.2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,
94,José Carlos Lazo,ESP,MF|FW,Espanyol,26,1996,1.8,0,0,0,2,5,0,4,3,3,0,0,0,9,0,3,0.0
95,Carmona,ESP,MF|DF,Elche,20,2002,6.5,5,1,1,19,7,2,12,8,9,0,0,0,44,6,11,35.3
96,Carmona,ESP,DF,Sevilla,20,2002,5.9,6,1,1,14,6,0,11,7,11,0,0,0,34,3,8,27.3
97,Yannick Carrasco,BEL,DF|MF,Atlético Madrid,28,1993,25.7,2,0,0,24,21,6,107,12,14,0,0,0,134,5,9,35.7
98,Dani Carvajal,ESP,DF,Real Madrid,30,1992,19.8,8,1,1,22,15,5,49,15,18,0,1,0,109,10,9,52.6
99,William Carvalho,POR,MF,Betis,30,1992,27.1,6,1,0,29,40,2,5,16,27,0,0,0,159,32,27,54.2
100,Casemiro,BRA,MF,Real Madrid,30,1992,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
101,Valentín Castellanos,ARG,FW,Girona,23,1998,28.9,11,0,0,43,46,31,10,6,5,0,0,0,56,51,70,42.1
102,Samu Castillejo,ESP,FW|MF,Valencia,27,1995,15.1,7,0,0,32,40,7,87,9,12,0,0,0,66,7,19,26.9
103,Catena,ESP,DF,Rayo Vallecano,27,1994,34.5,14,1,1,32,15,3,1,28,14,0,0,0,181,80,37,68.4
104,Edinson Cavani,URU,FW,Valencia,35,1987,16.1,6,0,0,18,8,15,3,2,4,0,0,0,37,20,28,41.7
105,Dani Ceballos,ESP,MF,Real Madrid,25,1996,17.4,8,0,0,17,41,1,16,25,29,0,0,0,132,4,8,33.3
106,Álex Centelles,ESP,DF,Almería,24,1997,12.5,0,1,0,7,5,0,46,11,14,0,0,0,66,7,17,29.2
107,Franco Cervi,ARG,MF|DF,Celta Vigo,28,1994,21.0,2,1,0,27,42,2,113,36,46,0,0,0,145,12,25,32.4
108,Pep Chavarría,ESP,FW|MF,Rayo Vallecano,24,1998,4.1,1,0,0,11,4,1,13,2,4,0,0,0,27,8,3,72.7
109,Pape Cheikh Diop,SEN,MF,Elche,24,1997,0.4,1,1,0,3,0,0,0,0,0,0,0,0,3,0,1,0.0
110,Andreas Christensen,DEN,DF,Barcelona,26,1996,19.6,2,0,0,18,7,0,1,21,15,0,0,1,107,42,19,68.9
111,Samuel Chukwueze,NGA,FW|MF,Villarreal,23,1999,26.0,1,0,0,19,34,11,28,12,7,1,0,0,110,14,20,41.2
112,Víctor Chust,ESP,DF,Cádiz,22,2000,10.7,3,0,0,11,4,1,0,10,6,0,1,0,46,16,17,48.5
113,Pathé Ciss,SEN,MF|DF,Rayo Vallecano,28,1994,14.2,4,0,0,38,13,1,3,22,29,0,0,1,101,34,28,54.8
114,Carlos Clerc,ESP,DF|MF,Elche,30,1992,29.3,5,0,0,32,31,2,89,28,51,0,0,0,151,20,22,47.6
115,Álex Collado,ESP,MF,Elche,23,1999,8.1,1,0,0,9,10,1,18,2,14,0,0,0,33,4,8,33.3
116,Diego Collado,ESP,FW,Villarreal,21,2001,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
117,Eray Cömert,SUI,DF,Valencia,24,1998,18.6,5,1,0,22,11,1,1,29,23,0,0,0,106,44,31,58.7
118,Santi Comesaña,ESP,MF,Rayo Vallecano,25,1996,27.2,6,0,0,49,28,4,17,32,44,0,0,0,173,32,44,42.1
119,Copete,ESP,DF,Mallorca,22,1999,24.5,7,1,0,47,24,2,9,44,28,0,1,0,113,39,16,70.9
120,Francis Coquelin,FRA,MF,Villarreal,31,1991,8.3,2,0,0,11,7,0,5,9,13,0,0,0,36,6,4,60.0
121,Jesús Corona,MEX,FW,Sevilla,29,1993,1.2,0,0,0,2,5,1,3,1,0,0,0,0,5,0,2,0.0
122,Ángel Correa,ARG,FW|MF,Atlético Madrid,27,1995,16.2,3,1,0,19,20,14,22,10,6,0,0,0,63,5,16,23.8
123,Thierry Correia,POR,DF,Valencia,23,1999,22.3,5,0,0,39,44,1,87,24,52,2,0,0,149,24,20,54.5
124,Jaume Costa,ESP,DF,Mallorca,34,1988,28.9,10,0,0,44,32,7,75,22,34,0,0,0,122,30,26,53.6
125,Samu Costa,POR,MF,Almería,21,2000,22.1,5,0,0,51,44,4,8,37,31,0,0,0,143,48,24,66.7
126,Thibaut Courtois,BEL,GK,Real Madrid,30,1992,31.0,0,0,0,0,3,0,0,3,0,0,0,0,59,9,0,100.0
127,Yan Couto,BRA,DF|MF,Girona,20,2002,12.9,3,0,0,12,15,2,63,5,18,0,0,0,78,1,7,12.5
128,Juan Cruz Armada,ESP,DF,Osasuna,30,1992,22.9,7,0,0,17,9,1,35,13,14,0,0,0,94,18,22,45.0
129,Juan Cruz,ESP,FW,Betis,22,2000,2.0,1,0,0,4,2,1,6,0,0,0,0,0,8,1,2,33.3
130,Jorge Cuenca,ESP,DF,Villarreal,22,1999,5.6,1,0,0,4,1,0,1,6,7,0,1,0,28,15,7,68.2
131,Braian Cufré,ARG,DF,Mallorca,25,1996,2.4,0,0,0,5,3,2,1,2,2,0,0,0,13,0,1,0.0
132,Matheus Cunha,BRA,FW|MF,Atlético Madrid,23,1999,4.2,2,0,0,7,6,1,3,2,1,0,0,0,16,3,14,17.6
133,Curro,ESP,MF,Almería,26,1996,0.5,1,0,0,1,0,0,1,0,0,0,0,0,3,0,2,0.0
134,Arnaut Danjuma,NED,FW,Villarreal,25,1997,5.3,0,0,0,2,7,3,6,0,3,0,0,0,10,0,3,0.0
135,Sergi Darder,ESP,MF,Espanyol,28,1993,36.9,4,0,0,31,78,2,181,24,38,0,0,0,205,12,13,48.0
136,Rodrigo De Paul,ARG,MF,Atlético Madrid,28,1994,21.4,5,0,0,33,49,0,47,8,21,0,0,0,127,6,8,42.9
137,Alberto Del Moral,ESP,MF,Villarreal,22,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
138,Thomas Delaney,DEN,MF,Sevilla,30,1991,3.4,3,0,0,4,5,1,4,4,2,0,0,0,8,9,2,81.8
139,Fran Delgado,ESP,DF,Betis,21,2001,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
140,Ousmane Dembélé,FRA,FW,Barcelona,25,1997,15.7,4,0,0,16,19,5,106,0,12,0,0,0,60,4,12,25.0
141,Mouctar Diakhaby,GUI,DF,Valencia,25,1996,27.2,7,1,1,23,13,4,1,20,16,0,0,0,149,48,40,54.5
142,Mamady Diarra,MLI,MF|DF,Cádiz,22,2000,0.7,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,
143,Youba Diarra,MLI,MF,Cádiz,24,1998,1.1,2,0,0,3,0,0,0,2,0,0,0,0,12,0,2,0.0
144,Stole Dimitrievski,MKD,GK,Rayo Vallecano,28,1993,36.9,4,0,0,0,3,0,0,1,0,0,0,0,40,9,1,90.0
145,Djené,TOG,DF,Getafe,30,1991,31.6,10,1,0,49,38,1,23,42,28,0,2,0,204,53,30,63.9
146,Marko Dmitrović,SRB,GK,Sevilla,30,1992,14.1,1,0,0,0,1,0,0,0,0,0,0,0,23,4,0,100.0
147,Matt Doherty,IRL,DF,Atlético Madrid,30,1992,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
148,Kasper Dolberg,DEN,FW,Sevilla,24,1997,2.2,0,0,0,2,4,0,0,0,0,0,0,0,3,3,4,42.9
149,Carlos Dominguez,ESP,DF,Celta Vigo,21,2001,1.2,0,0,0,0,0,0,0,0,1,0,0,0,9,1,0,100.0
150,John Donald,ESP,MF|DF,Elche,21,2000,12.1,3,1,0,23,8,0,0,14,11,0,0,0,52,28,17,62.2
151,Domingos Duarte,POR,DF,Getafe,27,1995,29.5,11,1,1,32,21,2,0,39,18,0,2,1,126,47,30,61.0
152,Pablo Durán,ESP,MF|DF,Celta Vigo,21,2001,0.4,0,0,0,1,0,1,1,1,0,0,0,0,3,1,1,50.0
153,Hugo Duro,ESP,FW,Valencia,22,1999,15.4,5,0,0,20,35,3,2,2,12,0,0,0,37,32,61,34.4
154,Íñigo Eguaras,ESP,MF,Almería,30,1992,10.7,6,0,0,7,8,0,3,6,8,0,0,0,67,3,5,37.5
155,Aritz Elustondo,ESP,DF,Real Sociedad,28,1994,16.1,5,1,0,21,9,1,9,20,17,0,0,0,58,18,23,43.9
156,Rodrigo Ely,BRA,DF,Almería,28,1993,35.1,10,1,1,25,14,2,3,31,21,0,0,1,142,79,38,67.5
157,Adri Embarba,ESP,FW|MF,Almería,30,1992,16.4,5,1,1,22,30,10,127,9,27,0,0,0,100,8,30,21.1
158,Adri Embarba,ESP,FW,Espanyol,30,1992,0.4,0,0,0,1,1,0,2,0,0,0,0,0,2,0,1,0.0
159,Youssef En-Nesyri,MAR,FW,Sevilla,25,1997,18.5,4,0,0,10,11,21,4,4,8,0,0,0,28,60,90,40.0
160,Gonzalo Escalante,ARG,MF,Cádiz,29,1993,12.5,4,0,0,14,17,0,4,17,24,0,1,0,86,27,28,49.1
161,Sergio Escudero,ESP,DF,Valladolid,32,1989,16.0,3,0,0,19,20,1,56,26,19,0,0,0,89,24,24,50.0
162,Alfonso Espino,URU,DF,Cádiz,30,1992,34.7,7,0,0,49,36,3,110,48,56,0,3,0,253,33,43,43.4
163,Bernardo Espinosa,COL,DF,Girona,33,1989,13.6,5,0,0,12,10,0,0,12,2,0,1,0,66,53,28,65.4
164,Edu Expósito,ESP,MF,Espanyol,25,1996,12.9,3,1,0,14,29,0,48,12,20,0,0,0,69,14,12,53.8
165,Nicolás Ezequiel Fernández,ARG,MF|DF,Elche,22,2000,5.7,2,0,0,11,9,3,33,5,12,0,0,1,39,1,6,14.3
166,Abdessamad Ezzalzouli,MAR,FW|MF,Osasuna,20,2001,16.7,4,2,1,27,34,2,76,4,19,0,0,0,71,3,17,15.0
167,Radamel Falcao,COL,FW|MF,Rayo Vallecano,36,1986,6.8,4,0,0,16,14,12,0,2,4,0,0,0,19,23,26,46.9
168,Fali,ESP,DF|MF,Cádiz,28,1993,19.0,6,0,0,16,18,1,2,13,19,0,0,0,95,26,26,50.0
169,Mamadou Fall,SEN,DF,Villarreal,19,2002,0.3,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,
170,Ansu Fati,ESP,FW,Barcelona,19,2002,15.5,3,0,0,18,13,10,9,5,9,0,0,0,65,7,14,33.3
171,Zouhair Feddal,MAR,DF,Valladolid,33,1989,4.2,1,0,0,4,2,0,1,5,2,0,1,0,19,6,7,46.2
172,Nabil Fekir,FRA,MF,Betis,29,1993,10.7,4,1,0,21,39,7,48,1,5,1,0,0,31,8,11,42.1
173,Felipe,BRA,DF,Atlético Madrid,33,1989,2.2,0,0,0,4,3,0,0,0,2,0,0,0,16,6,6,50.0
174,Luiz Felipe,ITA,DF,Betis,25,1997,19.6,3,3,0,10,10,0,2,28,23,0,0,0,80,31,36,46.3
175,João Félix,POR,FW|MF,Atlético Madrid,22,1999,7.2,5,0,0,16,23,3,8,3,7,0,0,0,18,7,8,46.7
176,Kiko Femenía,ESP,DF,Villarreal,31,1991,12.6,0,0,0,6,8,0,31,20,9,0,0,0,61,9,6,60.0
177,Aitor Fernández,ESP,GK,Osasuna,31,1991,21.0,1,0,0,0,0,0,0,2,1,0,0,0,27,3,1,75.0
178,Álex Fernández,ESP,MF|FW,Cádiz,29,1992,17.5,0,0,0,7,14,0,37,8,7,0,0,0,77,12,30,28.6
179,Álvaro Fernández,ESP,GK,Espanyol,24,1998,11.0,1,0,0,0,2,0,0,0,0,0,0,0,15,2,1,66.7
180,Carlos Fernández,ESP,FW,Real Sociedad,26,1996,7.0,6,0,0,17,15,9,0,1,4,0,0,0,35,25,23,52.1
181,Federico Fernández,ARG,DF,Elche,33,1989,1.0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,2,33.3
182,Joaquín Fernández,ESP,DF,Valladolid,26,1996,24.0,4,0,0,16,11,3,1,27,28,0,1,1,93,52,29,64.2
183,Valery Fernández,ESP,MF|DF,Girona,22,1999,10.7,1,0,0,6,16,4,23,10,6,1,1,0,49,10,5,66.7
184,Fernando,ESP,GK,Almería,32,1990,36.5,3,0,0,0,6,0,0,1,0,0,0,0,35,2,1,66.7
185,Fernando,BRA,MF|DF,Sevilla,35,1987,17.5,3,1,0,17,9,0,2,24,23,0,0,1,99,20,13,60.6
186,Fidel,ESP,MF|FW,Elche,32,1989,19.0,5,0,0,10,19,9,57,5,10,0,0,0,101,3,9,25.0
187,Dimitri Foulquier,FRA,DF,Valencia,29,1993,19.3,4,0,0,28,14,1,86,14,19,0,0,0,111,18,19,48.6
188,Juan Foyth,ARG,DF,Villarreal,24,1998,21.8,6,0,0,40,9,0,10,20,48,0,1,0,125,36,22,62.1
189,Iván Fresneda,ESP,DF,Valladolid,17,2004,19.4,3,0,0,13,25,0,59,15,34,0,0,0,103,8,18,30.8
190,Javi Galán,ESP,DF,Celta Vigo,27,1994,35.1,6,0,0,50,73,8,162,41,72,0,1,0,211,33,24,57.9
191,Iñigo Ruiz de Galarreta,ESP,MF,Mallorca,28,1993,27.2,12,0,0,60,46,0,54,30,38,0,1,0,195,20,24,45.5
192,Aleix García,ESP,MF,Girona,25,1997,26.0,1,0,0,14,29,1,179,31,20,0,0,0,132,13,6,68.4
193,Álvaro García,ESP,FW|MF,Rayo Vallecano,29,1992,31.9,7,0,0,36,32,12,159,34,28,2,0,0,184,12,8,60.0
194,Borja García,ESP,MF|FW,Girona,31,1990,7.5,1,0,0,4,20,3,17,5,4,0,0,0,33,6,7,46.2
195,Carlos García,ESP,DF,Cádiz,22,2000,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
196,Dani García,ESP,MF,Athletic Club,32,1990,16.5,6,0,0,34,14,0,5,19,27,0,0,0,97,21,17,55.3
197,David García,ESP,DF,Osasuna,28,1994,29.8,8,1,0,54,15,0,2,45,20,0,1,0,162,84,36,70.0
198,Eric García,ESP,DF|MF,Barcelona,21,2001,15.7,3,0,0,18,8,0,0,19,16,0,2,0,90,23,15,60.5
199,Fran Garcia,ESP,DF,Rayo Vallecano,22,1999,37.9,1,0,0,22,26,3,156,44,54,0,2,0,229,7,20,25.9
200,Joan García,ESP,GK,Espanyol,21,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
201,Raúl García,ESP,FW|MF,Athletic Club,36,1986,10.7,4,0,0,14,19,8,13,6,8,0,0,0,31,40,38,51.3
